GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars)
0400000US09,09,Connecticut,43508,1318
0500000US09001,09001,"Fairfield County, Connecticut",55203,2848
0500000US09003,09003,"Hartford County, Connecticut",39515,1807
0500000US09005,09005,"Litchfield County, Connecticut",31689,4304
0500000US09007,09007,"Middlesex County, Connecticut",41109,5152
0500000US09009,09009,"New Haven County, Connecticut",38963,2335
0500000US09011,09011,"New London County, Connecticut",36654,4175
0500000US09013,09013,"Tolland County, Connecticut",32698,5769
0500000US09015,09015,"Windham County, Connecticut",22531,9099
0600000US0900100000,0900100000,"County subdivisions not defined, Fairfield County, Connecticut",-,**
0600000US0900104720,0900104720,"Bethel town, Fairfield County, Connecticut",47265,13363
0600000US0900108070,0900108070,"Bridgeport town, Fairfield County, Connecticut",26839,7442
0600000US0900108980,0900108980,"Brookfield town, Fairfield County, Connecticut",41709,8214
0600000US0900118500,0900118500,"Danbury town, Fairfield County, Connecticut",33868,4221
0600000US0900118850,0900118850,"Darien town, Fairfield County, Connecticut",81994,32094
0600000US0900123890,0900123890,"Easton town, Fairfield County, Connecticut",49812,20009
0600000US0900126620,0900126620,"Fairfield town, Fairfield County, Connecticut",51246,13577
0600000US0900133620,0900133620,"Greenwich town, Fairfield County, Connecticut",93601,14223
0600000US0900148620,0900148620,"Monroe town, Fairfield County, Connecticut",21325,8055
0600000US0900150580,0900150580,"New Canaan town, Fairfield County, Connecticut",129559,47807
0600000US0900150860,0900150860,"New Fairfield town, Fairfield County, Connecticut",22488,11847
0600000US0900152980,0900152980,"Newtown town, Fairfield County, Connecticut",47923,19321
0600000US0900156060,0900156060,"Norwalk town, Fairfield County, Connecticut",47609,6893
0600000US0900163480,0900163480,"Redding town, Fairfield County, Connecticut",82858,43920
0600000US0900163970,0900163970,"Ridgefield town, Fairfield County, Connecticut",67652,29536
0600000US0900168170,0900168170,"Shelton town, Fairfield County, Connecticut",42247,8042
0600000US0900168310,0900168310,"Sherman town, Fairfield County, Connecticut",152204,135329
0600000US0900173070,0900173070,"Stamford town, Fairfield County, Connecticut",57777,6527
0600000US0900174190,0900174190,"Stratford town, Fairfield County, Connecticut",32286,8373
0600000US0900177200,0900177200,"Trumbull town, Fairfield County, Connecticut",37148,8218
0600000US0900183430,0900183430,"Weston town, Fairfield County, Connecticut",105663,42730
0600000US0900183500,0900183500,"Westport town, Fairfield County, Connecticut",91332,17009
0600000US0900186370,0900186370,"Wilton town, Fairfield County, Connecticut",88545,22698
0600000US0900302060,0900302060,"Avon town, Hartford County, Connecticut",56966,12145
0600000US0900304300,0900304300,"Berlin town, Hartford County, Connecticut",20854,8721
0600000US0900305910,0900305910,"Bloomfield town, Hartford County, Connecticut",71012,20167
0600000US0900308490,0900308490,"Bristol town, Hartford County, Connecticut",31914,7422
0600000US0900310100,0900310100,"Burlington town, Hartford County, Connecticut",31901,13155
0600000US0900312270,0900312270,"Canton town, Hartford County, Connecticut",29919,19061
0600000US0900322070,0900322070,"East Granby town, Hartford County, Connecticut",40831,23406
0600000US0900322630,0900322630,"East Hartford town, Hartford County, Connecticut",29621,6908
0600000US0900324800,0900324800,"East Windsor town, Hartford County, Connecticut",42543,8915
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",39399,9044
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",45942,6431
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",58504,16607
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",40337,21369
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",28090,4860
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",37828,3475
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",26694,5749
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",31031,6238
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",54736,26674
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",42423,6785
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",54148,15167
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",39116,8987
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",39502,6119
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",60734,6421
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",41251,5884
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",27730,11373
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",33477,8311
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",26834,8550
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",37336,13219
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",260454,250619
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",37063,25769
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",26766,15283
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",49813,36832
